time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/10:49:22.392619,1,0,1,3,0,0,0,0,3,0,0,118,1,0,118,2,0,118,2,0,137,0
2022/08/05/10:49:22.501702,1,0,1,3,0,0,0,0,3,0,0,115,2,0,115,2,0,115,2,0,137,0
2022/08/05/10:49:22.610574,1,0,1,3,0,0,0,0,3,0,0,113,2,0,112,2,0,112,2,0,137,0
2022/08/05/10:49:22.743644,1,0,1,3,0,0,0,0,3,0,0,110,2,0,109,2,0,109,2,0,137,0
2022/08/05/10:49:22.856663,1,0,1,3,0,0,0,0,3,0,0,107,2,0,106,2,0,106,2,0,137,0
2022/08/05/10:49:22.967012,1,0,1,3,0,0,0,0,3,0,0,104,2,0,103,2,0,103,2,0,137,0
2022/08/05/10:49:23.080558,1,0,1,3,0,0,0,0,3,0,0,101,2,0,101,2,0,101,2,0,137,0
2022/08/05/10:49:23.193679,1,0,1,3,0,0,0,0,3,0,0,98,2,0,98,2,0,98,2,0,137,0
2022/08/05/10:49:23.309534,1,0,1,3,0,0,0,0,3,0,0,95,2,0,95,2,0,95,2,0,137,0
2022/08/05/10:49:23.417339,1,0,1,3,0,0,0,0,3,0,0,93,2,0,92,2,0,92,2,0,137,0
