time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/08/15:27:38.226759,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.335618,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.445169,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.552774,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.661528,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.769945,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.877096,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:38.984872,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.093957,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.203394,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.310345,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.421930,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.531559,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.640651,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.747881,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.857112,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:39.964438,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:40.074906,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:40.181998,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:40.289440,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:40.398016,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:40.507092,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:40.617315,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:40.724565,1,0,1,3,0,0,0,0,3,0,120,6,4,0,6,4,0,6,4,0,137,0
2022/09/08/15:27:40.834917,1,0,1,3,0,0,0,0,3,0,120,15,4,0,15,4,0,15,4,0,137,0
2022/09/08/15:27:40.944708,1,0,1,3,0,0,0,0,3,0,120,24,4,0,24,4,0,24,4,0,137,0
2022/09/08/15:27:41.054103,1,0,1,3,0,0,0,0,3,0,120,32,4,0,32,4,0,32,4,0,137,0
2022/09/08/15:27:41.165133,1,0,1,3,0,0,0,0,3,0,120,43,4,0,42,4,0,42,4,0,137,0
2022/09/08/15:27:41.276632,1,0,1,3,0,0,0,0,3,0,120,52,4,0,52,4,0,52,4,0,137,0
2022/09/08/15:27:41.384737,1,0,1,3,0,0,0,0,3,0,120,61,10,0,61,7,0,61,6,0,137,0
2022/09/08/15:27:41.492376,1,0,1,3,0,2,0,0,3,0,120,63,0,0,66,0,0,66,0,0,137,0
